locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPKLADBE_01004	CDS	987	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
LPKLADBE_01005	CDS	411	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
LPKLADBE_01006	CDS	444	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
LPKLADBE_01007	CDS	3375	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
LPKLADBE_01008	CDS	291				hypothetical protein
LPKLADBE_01009	CDS	648				hypothetical protein
LPKLADBE_01010	CDS	714				hypothetical protein
LPKLADBE_01011	CDS	528				hypothetical protein
LPKLADBE_01012	tRNA	76				tRNA-Lys(ttt)
LPKLADBE_01013	tRNA	76				tRNA-Lys(ttt)
LPKLADBE_01014	tRNA	76				tRNA-Lys(ttt)
LPKLADBE_01015	CDS	453	pal		COG2885	Peptidoglycan-associated lipoprotein
LPKLADBE_01016	CDS	1299	tolB		COG0823	Tol-Pal system protein TolB
LPKLADBE_01017	CDS	1170				hypothetical protein
LPKLADBE_01018	CDS	423	tolR_1		COG0848	Tol-Pal system protein TolR
LPKLADBE_01019	CDS	690	tolQ_1		COG0811	Tol-Pal system protein TolQ
LPKLADBE_01020	CDS	411	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
LPKLADBE_01021	CDS	288				hypothetical protein
LPKLADBE_01022	CDS	99				hypothetical protein
LPKLADBE_01023	CDS	1137	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LPKLADBE_01024	CDS	1563	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
LPKLADBE_01025	CDS	321				hypothetical protein
LPKLADBE_01026	CDS	1008	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
LPKLADBE_01027	CDS	615	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
LPKLADBE_01028	CDS	573	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
LPKLADBE_01029	CDS	411				putative protein
LPKLADBE_01030	CDS	741			COG0217	putative transcriptional regulatory protein
LPKLADBE_01031	CDS	519	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
LPKLADBE_01032	CDS	786				hypothetical protein
LPKLADBE_01033	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
LPKLADBE_01034	CDS	519				hypothetical protein
LPKLADBE_01035	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
LPKLADBE_01036	CDS	2475				hypothetical protein
LPKLADBE_01037	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
LPKLADBE_01038	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
LPKLADBE_01039	CDS	1359				hypothetical protein
LPKLADBE_01040	CDS	555				hypothetical protein
LPKLADBE_01041	CDS	114				hypothetical protein
LPKLADBE_01042	tRNA	90				tRNA-Ser(tga)
LPKLADBE_01043	CDS	3015	rne	3.1.26.12		Ribonuclease E
LPKLADBE_01044	CDS	981	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
LPKLADBE_01045	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
LPKLADBE_01046	CDS	321	trxA		COG0526	Thioredoxin 1
LPKLADBE_01047	CDS	1110	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
LPKLADBE_01048	tRNA	76				tRNA-Gly(gcc)
LPKLADBE_01049	tRNA	74				tRNA-Cys(gca)
LPKLADBE_01050	tRNA	87				tRNA-Leu(taa)
LPKLADBE_01051	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
LPKLADBE_01052	CDS	1128	macA		COG0845	Macrolide export protein MacA
LPKLADBE_01053	CDS	774			COG3713	24 kDa outer membrane protein
LPKLADBE_01054	CDS	1389				hypothetical protein
LPKLADBE_01055	CDS	3243				hypothetical protein
LPKLADBE_01056	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LPKLADBE_01057	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
LPKLADBE_01058	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
LPKLADBE_01059	CDS	1239				hypothetical protein
LPKLADBE_01060	CDS	1194				hypothetical protein
LPKLADBE_01061	CDS	1173				hypothetical protein
LPKLADBE_01062	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
LPKLADBE_01063	CDS	1122	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
LPKLADBE_01064	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
LPKLADBE_01065	CDS	1221				hypothetical protein
LPKLADBE_01066	CDS	603	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
LPKLADBE_01067	CDS	1044				hypothetical protein
LPKLADBE_01068	CDS	588	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
LPKLADBE_01069	CDS	1170	per	2.6.1.102	COG0399	GDP-perosamine synthase
LPKLADBE_01070	CDS	1947	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
LPKLADBE_01071	CDS	1164				hypothetical protein
LPKLADBE_01072	CDS	444	amsI	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase AmsI
LPKLADBE_01073	CDS	2100		2.7.10.-		Putative tyrosine-protein kinase in cps region
LPKLADBE_01074	CDS	831	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
LPKLADBE_01075	CDS	609	nudF	3.6.1.13		ADP-ribose pyrophosphatase
LPKLADBE_01076	CDS	687				hypothetical protein
LPKLADBE_01077	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
LPKLADBE_01078	CDS	345			COG1393	putative protein
LPKLADBE_01079	CDS	1896	htpG		COG0326	Chaperone protein HtpG
LPKLADBE_01080	CDS	561			COG3637	putative protein
LPKLADBE_01081	CDS	507	sprT			Protein SprT
LPKLADBE_01082	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
LPKLADBE_01083	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
LPKLADBE_01084	CDS	1305	pepB	3.4.11.23	COG0260	Peptidase B
LPKLADBE_01085	CDS	1038	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
LPKLADBE_01086	CDS	219	infA		COG0361	Translation initiation factor IF-1
LPKLADBE_01087	CDS	1542	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
LPKLADBE_01088	CDS	903	corC		COG4535	Magnesium and cobalt efflux protein CorC
LPKLADBE_01089	CDS	1032	galM	5.1.3.3	COG2017	Aldose 1-epimerase
LPKLADBE_01090	CDS	1158	galK	2.7.1.6	COG0153	Galactokinase
LPKLADBE_01091	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
LPKLADBE_01092	CDS	1005	galS		COG1609	HTH-type transcriptional regulator GalS
LPKLADBE_01093	CDS	993	mglB		COG1879	D-galactose-binding periplasmic protein
LPKLADBE_01094	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
LPKLADBE_01095	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
LPKLADBE_01096	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
LPKLADBE_01097	CDS	1632	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
LPKLADBE_01098	CDS	192				hypothetical protein
LPKLADBE_01099	CDS	1956	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
LPKLADBE_01100	CDS	729				hypothetical protein
LPKLADBE_01101	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
LPKLADBE_01102	CDS	1119	ybeZ		COG1702	PhoH-like protein
LPKLADBE_01103	CDS	831	ntdB	3.1.3.92	COG0561	Kanosamine-6-phosphate phosphatase
LPKLADBE_01104	CDS	2274	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
LPKLADBE_01105	CDS	909				hypothetical protein
LPKLADBE_01106	CDS	1014	bamC			Outer membrane protein assembly factor BamC
LPKLADBE_01107	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LPKLADBE_01108	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
LPKLADBE_01109	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
LPKLADBE_01110	CDS	507	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
LPKLADBE_01111	CDS	480	yqaA		COG1238	Inner membrane protein YqaA
LPKLADBE_01112	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
LPKLADBE_01113	CDS	600	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
LPKLADBE_01114	CDS	381				hypothetical protein
LPKLADBE_01115	tRNA	77				tRNA-Arg(acg)
LPKLADBE_01116	tRNA	77				tRNA-Arg(acg)
LPKLADBE_01117	tRNA	93				tRNA-Ser(gct)
LPKLADBE_01118	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
LPKLADBE_01119	CDS	222				hypothetical protein
LPKLADBE_01120	CDS	1875	mtlA		COG2213	PTS system mannitol-specific EIICBA component
LPKLADBE_01121	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
LPKLADBE_01122	CDS	519	mtlR		COG3722	Mannitol operon repressor
LPKLADBE_01123	CDS	819	hel		COG2503	Lipoprotein E
LPKLADBE_01124	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
LPKLADBE_01125	CDS	729				hypothetical protein
LPKLADBE_01126	CDS	669	mutH		COG3066	DNA mismatch repair protein MutH
LPKLADBE_01127	CDS	543	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
LPKLADBE_01128	CDS	1287			COG2067	47 kDa outer membrane protein
LPKLADBE_01129	CDS	291				hypothetical protein
LPKLADBE_01130	CDS	1662	aspT			Aspartate/alanine antiporter
LPKLADBE_01131	CDS	1758	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
LPKLADBE_01132	CDS	555				hypothetical protein
LPKLADBE_01133	CDS	252				hypothetical protein
LPKLADBE_01134	CDS	1656		5.4.2.8	COG1109	putative phosphomannomutase
LPKLADBE_01135	CDS	1080				hypothetical protein
LPKLADBE_01136	CDS	210				hypothetical protein
LPKLADBE_01137	CDS	555				hypothetical protein
LPKLADBE_01138	CDS	789	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
LPKLADBE_01139	CDS	945	hmuU		COG0609	Hemin transport system permease protein HmuU
LPKLADBE_01140	CDS	738	hmuV	3.6.3.-		Hemin import ATP-binding protein HmuV
LPKLADBE_01141	CDS	2430			COG1629	putative TonB-dependent receptor
LPKLADBE_01142	CDS	1032				hypothetical protein
LPKLADBE_01143	CDS	462				hypothetical protein
LPKLADBE_01144	CDS	1287				hypothetical protein
LPKLADBE_01145	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
LPKLADBE_01146	CDS	300	fis		COG2901	DNA-binding protein Fis
LPKLADBE_01147	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
LPKLADBE_01148	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
LPKLADBE_01149	CDS	1434	panF		COG4145	Sodium/pantothenate symporter
LPKLADBE_01150	CDS	252	yhdT		COG3924	putative membrane protein YhdT
LPKLADBE_01151	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
LPKLADBE_01152	CDS	462	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LPKLADBE_01153	CDS	447	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
LPKLADBE_01154	CDS	1014	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
LPKLADBE_01155	CDS	174				hypothetical protein
LPKLADBE_01156	CDS	114				hypothetical protein
LPKLADBE_01157	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
LPKLADBE_01158	CDS	1254				hypothetical protein
LPKLADBE_01159	CDS	903	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
LPKLADBE_01160	CDS	264				hypothetical protein
LPKLADBE_01161	CDS	624	yibF		COG0625	putative GST-like protein YibF
LPKLADBE_01162	CDS	381				hypothetical protein
LPKLADBE_01163	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
LPKLADBE_01164	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
LPKLADBE_01165	CDS	1572	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
LPKLADBE_01166	CDS	471				hypothetical protein
LPKLADBE_01167	CDS	291	groS		COG0234	10 kDa chaperonin
LPKLADBE_01168	CDS	1644	groL		COG0459	60 kDa chaperonin
LPKLADBE_01169	CDS	738			COG0725	Putative binding protein
LPKLADBE_01170	CDS	798				hypothetical protein
LPKLADBE_01171	CDS	600	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
LPKLADBE_01172	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
LPKLADBE_01173	CDS	1833	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
LPKLADBE_01174	CDS	786	nlpI		COG4785	Lipoprotein NlpI 
LPKLADBE_01175	CDS	2145	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
LPKLADBE_01176	tRNA	76				tRNA-Ala(ggc)
LPKLADBE_01177	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
LPKLADBE_01178	tRNA	76				tRNA-Val(tac)
LPKLADBE_01179	tRNA	76				tRNA-Val(tac)
LPKLADBE_01180	tRNA	76				tRNA-Val(tac)
LPKLADBE_01181	tRNA	76				tRNA-Val(tac)
LPKLADBE_01182	CDS	789				hypothetical protein
LPKLADBE_01183	CDS	1221	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
LPKLADBE_01184	CDS	1008	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
LPKLADBE_01185	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
LPKLADBE_01186	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
LPKLADBE_01187	CDS	201				hypothetical protein
LPKLADBE_01188	CDS	324				hypothetical protein
LPKLADBE_01189	CDS	291				hypothetical protein
	repeat_region	366				
LPKLADBE_01190	CDS	327	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
LPKLADBE_01191	CDS	915	cas1_2	3.1.-.-		CRISPR-associated endonuclease Cas1
LPKLADBE_01192	CDS	3171	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
LPKLADBE_01193	CDS	294				hypothetical protein
LPKLADBE_01194	CDS	282				hypothetical protein
LPKLADBE_01195	CDS	351	yfgD		COG1393	putative protein YfgD
LPKLADBE_01196	CDS	1065				hypothetical protein
LPKLADBE_01197	CDS	3099	bepE			Efflux pump membrane transporter BepE
LPKLADBE_01198	CDS	444	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
LPKLADBE_01199	CDS	1212	mdtA			Multidrug resistance protein MdtA
LPKLADBE_01200	CDS	636			COG1309	putative HTH-type transcriptional regulator
LPKLADBE_01201	CDS	750	ftsN		COG3087	Cell division protein FtsN
LPKLADBE_01202	CDS	2214	priA	3.6.4.-	COG1198	Primosomal protein N'
LPKLADBE_01203	CDS	1179	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
LPKLADBE_01204	CDS	909	gspA		COG1442	General stress protein A
LPKLADBE_01205	CDS	1014				hypothetical protein
LPKLADBE_01206	CDS	837	lex1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
LPKLADBE_01207	CDS	213	rpmE		COG0254	50S ribosomal protein L31
LPKLADBE_01208	CDS	669				hypothetical protein
LPKLADBE_01209	CDS	1032				hypothetical protein
LPKLADBE_01210	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
LPKLADBE_01211	CDS	726				hypothetical protein
LPKLADBE_01212	CDS	741			COG1120	putative ABC transporter ATP-binding protein
LPKLADBE_01213	CDS	1014			COG0609	putative ABC transporter permease protein
LPKLADBE_01214	CDS	1053			COG0614	putative protein
LPKLADBE_01215	CDS	171	rpmG		COG0267	50S ribosomal protein L33
LPKLADBE_01216	CDS	237	rpmB		COG0227	50S ribosomal protein L28
LPKLADBE_01217	CDS	675				hypothetical protein
LPKLADBE_01218	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LPKLADBE_01219	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
LPKLADBE_01220	CDS	600	slmA		COG1309	Nucleoid occlusion factor SlmA
LPKLADBE_01221	CDS	219				hypothetical protein
LPKLADBE_01222	CDS	642	crp		COG0664	cAMP-activated global transcriptional regulator CRP
LPKLADBE_01223	CDS	756	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LPKLADBE_01224	CDS	1077	recF		COG1195	DNA replication and repair protein RecF
LPKLADBE_01225	CDS	1101	dnaN		COG0592	Beta sliding clamp
LPKLADBE_01226	CDS	1356	dnaA		COG0593	Chromosomal replication initiator protein DnaA
LPKLADBE_01227	CDS	135	rpmH			50S ribosomal protein L34
LPKLADBE_01228	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
LPKLADBE_01229	CDS	261	yidD		COG0759	Putative membrane protein insertion efficiency factor
LPKLADBE_01230	CDS	1626	yidC			Membrane protein insertase YidC
LPKLADBE_01231	CDS	1359	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LPKLADBE_01232	CDS	1392	sdcS_1			Sodium-dependent dicarboxylate transporter SdcS
LPKLADBE_01233	CDS	501	rraA		COG0684	Regulator of ribonuclease activity A
LPKLADBE_01234	CDS	906	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
LPKLADBE_01235	CDS	741	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
LPKLADBE_01236	CDS	372	ygiW		COG3111	Protein YgiW
LPKLADBE_01237	CDS	846				hypothetical protein
LPKLADBE_01238	CDS	1851	typA		COG1217	GTP-binding protein TypA/BipA 
LPKLADBE_01239	CDS	912				hypothetical protein
LPKLADBE_01240	CDS	1419	glnA	6.3.1.2	COG0174	Glutamine synthetase
LPKLADBE_01241	CDS	375				hypothetical protein
LPKLADBE_01242	CDS	450	rplI		COG0359	50S ribosomal protein L9
LPKLADBE_01243	CDS	228	rpsR		COG0238	30S ribosomal protein S18
LPKLADBE_01244	CDS	327	priB		COG2965	Primosomal replication protein N
LPKLADBE_01245	CDS	378	rpsF		COG0360	30S ribosomal protein S6
LPKLADBE_01246	CDS	636	lexA	3.4.21.88	COG1974	LexA repressor
LPKLADBE_01247	CDS	2430	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
LPKLADBE_01248	CDS	1377	ffh		COG0541	Signal recognition particle protein
LPKLADBE_01249	CDS	804	ypjD		COG4137	Inner membrane protein YpjD
LPKLADBE_01250	CDS	1260				hypothetical protein
LPKLADBE_01251	CDS	459	tolQ_2			Tol-Pal system protein TolQ
LPKLADBE_01252	CDS	390	tolR_2			Tol-Pal system protein TolR
LPKLADBE_01253	CDS	771				hypothetical protein
LPKLADBE_01254	CDS	471				hypothetical protein
LPKLADBE_01255	CDS	774	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
LPKLADBE_01256	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
LPKLADBE_01257	CDS	1257	mtr_1			Tryptophan-specific transport protein
LPKLADBE_01258	CDS	1650	ushA		COG0737	Protein UshA
LPKLADBE_01259	CDS	756	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LPKLADBE_01260	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
LPKLADBE_01261	CDS	255				hypothetical protein
LPKLADBE_01262	CDS	624	vat	2.3.1.-		Virginiamycin A acetyltransferase
LPKLADBE_01263	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
LPKLADBE_01264	CDS	1056	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
LPKLADBE_01265	CDS	1092	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
LPKLADBE_01266	CDS	663				hypothetical protein
LPKLADBE_01267	CDS	597	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
LPKLADBE_01268	CDS	750	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
LPKLADBE_01269	CDS	771	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LPKLADBE_01270	CDS	378				hypothetical protein
LPKLADBE_01271	CDS	606	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
LPKLADBE_01272	CDS	546	pyrR			Bifunctional protein pyrR
LPKLADBE_01273	CDS	933	surA	5.2.1.8		Chaperone SurA
LPKLADBE_01274	CDS	867	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
LPKLADBE_01275	CDS	828	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
LPKLADBE_01276	CDS	1107			COG1305	putative protein
LPKLADBE_01277	CDS	306				hypothetical protein
LPKLADBE_01278	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
LPKLADBE_01279	CDS	504	lptE		COG2980	LPS-assembly lipoprotein LptE
LPKLADBE_01280	CDS	1080	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
LPKLADBE_01281	CDS	267				hypothetical protein
LPKLADBE_01282	CDS	402	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
LPKLADBE_01283	CDS	2688	secA		COG0653	Protein translocase subunit SecA
LPKLADBE_01284	CDS	312				hypothetical protein
LPKLADBE_01285	CDS	306				hypothetical protein
LPKLADBE_01286	CDS	906	dam	2.1.1.72	COG0338	DNA adenine methylase
LPKLADBE_01287	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
LPKLADBE_01288	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase 1
LPKLADBE_01289	CDS	1335	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
LPKLADBE_01290	CDS	363				hypothetical protein
LPKLADBE_01291	CDS	525				hypothetical protein
LPKLADBE_01292	CDS	516				hypothetical protein
LPKLADBE_01293	CDS	774				hypothetical protein
LPKLADBE_01294	CDS	2562	mrcA		COG5009	Penicillin-binding protein 1A
LPKLADBE_01295	CDS	1413	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
LPKLADBE_01296	CDS	888	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
LPKLADBE_01297	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
LPKLADBE_01298	CDS	846	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
LPKLADBE_01299	CDS	1356	gor	1.8.1.7	COG1249	Glutathione reductase
LPKLADBE_01300	CDS	579	tdk	2.7.1.21		Thymidine kinase
LPKLADBE_01301	CDS	237				hypothetical protein
LPKLADBE_01302	CDS	1032	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LPKLADBE_01303	CDS	216	rpsU		COG0828	30S ribosomal protein S21
LPKLADBE_01304	CDS	1749	dnaG	2.7.7.-	COG0358	DNA primase
LPKLADBE_01305	CDS	1869	rpoD		COG0568	RNA polymerase sigma factor RpoD
LPKLADBE_01306	CDS	2007	tktA_1	2.2.1.1	COG0021	Transketolase 1
LPKLADBE_01307	CDS	816	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
LPKLADBE_01308	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
LPKLADBE_01309	CDS	861	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
LPKLADBE_01310	CDS	645	sgbH_2	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
LPKLADBE_01311	CDS	1452	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
LPKLADBE_01312	CDS	888	gnl	3.1.1.17		Gluconolactonase
LPKLADBE_01313	CDS	1110				hypothetical protein
LPKLADBE_01314	CDS	1047	alsC		COG1172	D-allose transport system permease protein AlsC
LPKLADBE_01315	CDS	1518	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
LPKLADBE_01316	CDS	987			COG1638	putative protein
LPKLADBE_01317	CDS	1281	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
LPKLADBE_01318	CDS	483	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
LPKLADBE_01319	CDS	477			COG2731	putative protein
LPKLADBE_01320	CDS	999	dlgD	1.1.1.130	COG2055	2,3-diketo-L-gulonate reductase
LPKLADBE_01321	CDS	801	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
LPKLADBE_01322	CDS	579				hypothetical protein
LPKLADBE_01323	CDS	1305	yhjE			Inner membrane metabolite transport protein YhjE
LPKLADBE_01324	CDS	666	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
LPKLADBE_01325	CDS	822	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LPKLADBE_01326	CDS	804	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
LPKLADBE_01327	CDS	948			COG0715	Putative thiamine biosynthesis protein
LPKLADBE_01328	CDS	654	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
LPKLADBE_01329	CDS	753	ribX			Riboflavin transport system permease protein RibX
LPKLADBE_01330	CDS	729	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
LPKLADBE_01331	CDS	1650				hypothetical protein
LPKLADBE_01332	CDS	603	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LPKLADBE_01333	CDS	558	topA_2	5.6.2.1		DNA topoisomerase 1
LPKLADBE_01334	CDS	552	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
LPKLADBE_01335	CDS	810	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
LPKLADBE_01336	CDS	1569	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
LPKLADBE_01337	CDS	966	lsrR		COG2390	Transcriptional regulator LsrR
